index,Toughness
13725,14.9196
13726,44.019684
13727,9.977865
13728,4.312559
13729,102.19423
13730,22.362852
13731,36.920734
13732,31.311216
13733,9.211256
13734,25.29099
13735,12.313349
13736,16.304571
13737,8.866369
13738,26.113043
13739,223.37802
13740,7.354719
13741,98.73143
13742,574.0906
13743,19.66976
13744,10.471334
13745,80.98555
13746,9.391836
13747,89.48421
13748,33.305817
13749,15.05541
13750,37.51705
13751,23.480173
13752,33.06741
13753,124.33142
13754,130.2224
13755,10.8143635
13756,12.374281
13757,75.31643
13758,43.090553
13759,148.64217
13760,3.537783
13761,29.498396
13762,10.348192
13763,93.17308
13764,28.130407
13765,21.016493
13766,86.192696
13767,101.9436
13768,22.178045
13769,1.6885778
13770,53.44063
13771,1.6149617
13772,43.77396
13773,14.234777
13774,38.520126
13775,20.739756
13776,108.46882
13777,31.95577
13778,8.263208
13779,52.335365
13780,32.350224
13781,32.192825
13782,122.36101
13783,54.867588
13784,199.31252
13785,3.5241988
13786,12.544001
13787,36.98326
13788,43.815483
13789,51.51837
13790,31.710463
13791,38.231064
13792,5.714262
13793,41.385113
13794,26.115122
13795,-1.3425311
13796,-6.4380207
13797,32.91067
13798,1.0636159
13799,84.13587
13800,7.3365
13801,83.74954
13802,82.39087
13803,11.073217
13804,13.237356
13805,63.49877
13806,328.64056
13807,18.150633
13808,24.39543
13809,358.24908
13810,506.95847
13811,18.032526
13812,25.205511
13813,80.061485
13814,27.432417
13815,0.9505903
13816,24.595392
13817,-0.08744225
13818,15.383856
13819,27.897417
13820,42.799652
13821,0.14194313
13822,26.617056
13823,38.498146
13824,112.358665
13825,7.9295444
13826,13.324419
13827,31.072039
13828,1033.5988
13829,24.672876
13830,305.36548
13831,52.07055
13832,69.85608
13833,78.07826
13834,10.884203
13835,70.321144
13836,36.969414
13837,26.749517
13838,34.4487
13839,24.26291
13840,97.31312
13841,74.16972
13842,294.71072
13843,26.159342
13844,98.94473
13845,13.866026
13846,49.471893
13847,30.375483
13848,70.750786
13849,1.8121663
13850,160.63686
13851,260.0213
13852,32.550495
13853,36.642227
13854,30.06103
13855,10.563524
13856,20.687334
13857,17.853357
13858,30.535788
13859,300.6446
13860,17.211088
13861,15.204119
13862,8.291292
13863,29.553743
13864,108.95222
13865,652.3924
13866,61.19302
13867,18.142797
13868,677.05347
13869,30.700537
13870,171.744
13871,6.031721
13872,47.17679
13873,10.405397
13874,74.368355
13875,15.031767
13876,217.29921
13877,139.90918
13878,15.338949
13879,39.505367
13880,21.02514
13881,3.6273978
13882,168.25291
13883,7.1198635
13884,71.68332
13885,18.43598
13886,88.256096
13887,12.430857
13888,16.825663
13889,2.0091803
13890,11.693354
13891,16.770483
13892,48.96534
13893,25.9033
13894,20.68886
13895,19.565466
13896,23.7907
13897,60.536415
13898,27.242834
13899,324.84558
13900,38.073116
13901,35.751633
13902,0.8473417
13903,-0.3204287
13904,94.53034
13905,19.282072
13906,13.519373
13907,6.8651867
13908,27.634115
13909,22.913591
13910,11.377111
13911,102.994675
13912,8.306868
13913,36.586205
13914,11.120989
13915,31.962782
13916,8.408361
13917,34.95187
13918,162.85536
13919,10.166513
13920,18.422548
13921,26.428785
13922,46.51224
13923,31.626123
13924,47.01132
13925,251.76485
13926,27.30189
13927,143.65283
13928,9.527071
13929,42.914948
13930,6.15584
13931,4.096552
13932,138.62604
13933,27.692316
13934,15.669741
13935,11.457495
13936,29.814657
13937,23.003054
13938,1.3461629
13939,33.900078
13940,10.799707
13941,182.55148
13942,-1.9061908
13943,12.430429
13944,65.59927
13945,50.818
13946,46.980988
13947,26.5162
13948,16.904688
13949,25.627287
13950,25.025301
13951,8.48044
13952,33.750973
13953,19.001444
13954,30.247164
13955,56.234497
13956,31.322805
13957,23.155035
13958,12.720045
13959,20.944616
13960,41.304996
13961,62.279945
13962,11.619417
13963,15.107985
13964,209.99858
13965,22.42933
13966,17.183725
13967,122.02376
13968,29.698107
13969,35.80418
13970,33.57613
13971,45.310932
13972,34.964535
13973,23.181002
13974,20.34698
13975,49.169876
13976,41.182404
13977,55.624744
13978,21.04849
13979,28.822695
13980,144.0221
13981,29.315538
13982,23.552843
13983,92.35804
13984,26.628218
13985,12.562799
13986,3.4351943
13987,73.070015
13988,28.380743
13989,15.782099
13990,425.8686
13991,455.46225
13992,35.9976
13993,34.678955
13994,25.680792
13995,148.75017
13996,5.07662
13997,18.408407
13998,18.723658
13999,70.36149
14000,124.03177
14001,50.833122
14002,25.899141
14003,21.656431
14004,117.81368
14005,38.308075
14006,140.40146
14007,68.09443
14008,89.9192
14009,27.306726
14010,35.92082
14011,11.1391735
14012,62.882645
14013,1.4886342
14014,17.309484
14015,115.50771
14016,3.0428145
14017,32.83026
14018,10.471842
14019,23.080503
14020,34.193493
14021,196.45718
14022,27.233496
14023,37.252407
14024,6.727236
14025,18.865541
14026,40.139122
14027,275.69412
14028,48.69301
14029,50.316914
14030,31.856092
14031,337.73584
14032,9.152315
14033,31.526
14034,38.172375
14035,118.15684
14036,16.862822
14037,49.569435
14038,27.785364
14039,48.534756
14040,9.886827
14041,102.68296
14042,48.696754
14043,189.80074
14044,9.482798
14045,90.7448
14046,23.050745
14047,28.687487
14048,30.38066
14049,26.525743
14050,11.544352
14051,72.872
14052,50.107292
14053,23.997557
14054,24.47857
14055,54.331074
14056,100.526794
14057,43.189926
14058,67.469444
14059,20.806173
14060,139.04669
14061,9.91297
14062,77.92253
14063,31.704435
14064,7.3411503
14065,0.84968394
14066,99.620766
14067,136.19978
14068,27.02875
14069,7.652544
14070,51.448017
14071,303.39423
14072,25.7508
14073,75.727356
14074,29.681883
14075,23.74029
14076,-3.9716508
14077,580.89557
14078,30.56775
14079,41.777412
14080,31.23966
14081,84.886536
14082,64.59644
14083,538.73047
14084,18.36891
14085,-2.1284196
14086,31.087603
14087,83.94911
14088,133.00685
14089,18.898195
14090,26.59596
14091,164.63649
14092,62.69423
14093,85.54888
14094,20.26969
14095,19.196959
14096,8.588301
14097,10.976629
14098,25.155684
14099,37.377068
14100,77.207306
14101,3.5347655
14102,16.414183
14103,196.9288
14104,57.62186
14105,8.3222065
14106,88.42901
14107,27.643343
14108,28.758139
14109,115.166466
14110,6.235708
14111,15.326265
14112,56.132298
14113,6.601347
14114,78.785545
14115,308.2914
14116,98.43612
14117,28.38798
14118,30.961336
14119,28.227709
14120,14.134462
14121,37.446686
14122,49.722298
14123,334.79022
14124,31.236067
14125,9.3211155
14126,52.995365
14127,7.21179
14128,-3.8170717
14129,20.961168
14130,28.20553
14131,14.695353
14132,38.36997
14133,49.32416
14134,114.77056
14135,238.22078
14136,40.315094
14137,68.44794
14138,-0.43844017
14139,10.448725
14140,18.349257
14141,22.082766
14142,17.562914
14143,24.3687
14144,47.35006
14145,349.9433
14146,70.70638
14147,111.60244
14148,23.227255
14149,27.59773
14150,76.680244
14151,304.07178
14152,32.254196
14153,39.430504
14154,109.516815
14155,89.417274
14156,49.583355
14157,21.15508
14158,16.017427
14159,9.864904
14160,32.362545
14161,34.707806
14162,89.11869
14163,44.28171
14164,6.636053
14165,7.8120365
14166,27.437685
14167,7.8036976
14168,20.0809
14169,27.01021
14170,148.9767
14171,92.450836
14172,71.148834
14173,62.973305
14174,36.657494
14175,23.53411
14176,16.713556
14177,84.12197
14178,38.69084
14179,31.305048
14180,141.66484
14181,45.199753
14182,15.880857
14183,10.328798
14184,20.971067
14185,12.695112
14186,56.965015
14187,530.37225
14188,422.02808
14189,19.869719
14190,86.86034
14191,103.95489
14192,44.24387
14193,8.841932
14194,28.88783
14195,22.963938
14196,45.996033
14197,65.74676
14198,81.296555
14199,46.761436
14200,16.921988
14201,-2.0857255
14202,93.498436
14203,16.388037
14204,19.699835
14205,21.98651
14206,92.87428
14207,44.61619
14208,23.091581
14209,16.56655
14210,44.160797
14211,8.5503025
14212,42.088356
14213,28.547632
14214,87.18881
14215,182.92393
14216,67.9438
14217,6.4143696
14218,253.10004
14219,0.09203163
14220,26.39652
14221,464.45825
14222,65.220184
14223,10.608431
14224,33.463646
14225,15.886877
14226,14.942499
14227,10.635008
14228,26.792795
14229,9.532732
14230,84.444954
14231,14.567537
14232,22.57913
14233,5.0032597
14234,16.33336
14235,10.941622
14236,10.100546
14237,31.077452
14238,41.412598
14239,21.314928
14240,54.05682
14241,27.785997
14242,18.83906
14243,33.347557
14244,32.7288
14245,17.745424
14246,21.041853
14247,10.808695
14248,17.245367
14249,175.59467
14250,335.05908
14251,18.514685
14252,8.08116
14253,264.01694
14254,281.77292
14255,11.070341
14256,35.59188
14257,17.771837
14258,16.574785
14259,7.1921825
14260,265.01526
14261,20.2045
14262,403.63422
14263,485.54654
14264,82.62742
14265,6.08893
14266,612.77924
14267,48.45753
14268,32.185078
14269,39.37601
14270,91.725
14271,56.014927
14272,38.042496
14273,8.274614
14274,44.145935
14275,10.403299
14276,96.721466
14277,12.588587
14278,30.958696
14279,5.4779835
14280,12.85055
14281,24.803164
14282,14.912043
14283,24.117235
14284,92.9107
14285,5.923155
14286,73.84488
14287,66.18063
14288,89.959496
14289,19.655668
14290,22.836382
14291,22.77469
14292,30.742876
14293,31.178762
14294,48.550247
14295,9.671293
14296,38.726734
14297,29.082182
14298,41.65591
14299,70.90181
14300,2.1368048
14301,138.19147
14302,124.94787
14303,57.043316
14304,134.77405
14305,39.82635
14306,272.32413
14307,52.8748
14308,2.6390631
14309,30.573439
14310,116.35101
14311,184.57376
14312,2.0712416
14313,55.434975
14314,10.71089
14315,20.077291
14316,171.55284
14317,15.98778
14318,25.82812
14319,103.799385
14320,234.65547
14321,16.569357
14322,7.162016
14323,56.363213
14324,14.60264
14325,14.144167
14326,-2.3884065
14327,4.1911755
14328,7.6086674
14329,38.8088
14330,10.63703
14331,165.17284
14332,17.213358
14333,8.400961
14334,24.74624
14335,6.2097263
14336,27.675566
14337,9.271593
14338,15.656683
14339,13.6873455
14340,38.193035
14341,8.0482235
14342,23.398195
14343,897.9482
14344,18.008982
14345,206.40092
14346,26.108843
14347,28.002539
14348,24.68081
14349,95.46295
14350,34.39964
14351,98.68247
14352,36.81773
14353,42.121414
14354,82.15722
14355,27.082731
14356,97.05123
14357,43.00117
14358,26.554518
14359,33.166317
14360,47.30692
14361,10.906256
14362,37.198833
14363,22.71245
14364,3.4935782
14365,23.757887
14366,9.824438
14367,48.335854
14368,-1.455324
14369,7.4678707
14370,-0.68665487
14371,14.4941845
14372,36.504307
14373,5.172201
14374,291.565
14375,172.932
14376,238.482
14377,39.91671
14378,39.2656
14379,13.038305
14380,23.911478
14381,22.16583
14382,27.995813
14383,57.30702
14384,17.049414
14385,15.293531
14386,26.663809
14387,48.260536
14388,8.705645
14389,32.289814
14390,34.851234
14391,69.7975
14392,3.7077544
14393,23.844896
14394,248.55443
14395,39.215
14396,18.487791
14397,22.578363
14398,1.2385503
14399,15.474085
14400,167.5871
14401,23.403452
14402,13.032927
14403,46.626183
14404,28.688314
14405,60.033936
14406,23.867884
14407,25.570326
14408,29.536451
14409,21.311789
14410,406.2353
14411,259.08533
14412,19.65273
14413,30.367521
14414,381.1476
14415,-0.35490593
14416,22.865404
14417,9.586893
14418,43.85442
14419,139.7876
14420,169.0948
14421,16.529226
14422,224.97311
14423,21.562548
14424,538.874
14425,42.2939
14426,18.316038
14427,108.244934
14428,-2.584688
14429,29.7288
14430,36.58805
14431,32.977642
14432,223.20618
14433,10.181501
14434,15.652712
14435,54.050175
14436,1.8116246
14437,31.570978
14438,21.509733
14439,21.40669
14440,20.262815
14441,6.2760983
14442,1.1575681
14443,40.00291
14444,24.238241
14445,59.78057
14446,17.061457
14447,13.015665
14448,15.194967
14449,22.283327
14450,47.985584
14451,37.798046
14452,25.190607
14453,57.70652
14454,70.43544
14455,28.918104
14456,142.32213
14457,20.09501
14458,21.326887
14459,29.827993
14460,7.4263706
14461,16.005545
14462,115.33606
14463,221.85576
14464,23.52994
14465,9.918993
14466,570.73694
14467,34.658157
14468,13.458078
14469,21.562689
14470,14.051409
14471,20.912863
14472,11.163374
14473,58.78444
14474,10.599478
14475,15.260996
14476,66.09895
14477,26.976633
14478,2.2290633
14479,-2.0680788
14480,39.894295
14481,40.10461
14482,112.11391
14483,18.36352
14484,153.42445
14485,19.671095
14486,53.72838
14487,128.26918
14488,8.176134
14489,114.77394
14490,83.40448
14491,24.33491
14492,38.719055
14493,30.433298
14494,17.961866
14495,66.13694
14496,165.96349
14497,30.004732
14498,90.706696
14499,33.111988
14500,34.376816
14501,32.820896
14502,186.65785
14503,3.2406676
14504,56.823326
14505,44.110256
14506,8.07477
14507,19.338316
14508,26.897459
14509,27.30033
14510,22.470972
14511,95.9391
14512,27.715155
14513,16.508932
14514,181.18112
14515,7.889532
14516,53.88855
14517,13.853262
14518,39.330788
14519,40.14595
14520,3.3697875
14521,11.34638
14522,12.673269
14523,4.62092
14524,25.406332
14525,104.39229
14526,193.08438
14527,145.13237
14528,4.702566
14529,48.114044
14530,83.09562
14531,35.359203
14532,13.798616
14533,20.036165
14534,5.7090626
14535,-0.26503167
14536,31.250074
14537,1.1737996
14538,119.95815
14539,38.50836
14540,58.79676
14541,52.252068
14542,72.52254
14543,11.334539
14544,5.0706997
14545,15.562124
14546,10.699034
14547,70.391396
14548,20.677572
14549,17.724295
14550,63.95642
14551,210.86841
14552,24.178034
14553,139.60461
14554,56.28763
14555,23.868475
14556,2.844
14557,15.462877
14558,21.599287
14559,22.082682
14560,308.92023
14561,156.62097
14562,29.205622
14563,23.732779
14564,95.99142
14565,24.720938
14566,92.314156
14567,65.26788
14568,23.447973
14569,17.843615
14570,7.421953
14571,3.6621802
14572,7.46599
14573,5.880087
14574,13.996347
14575,102.27884
14576,134.96776
14577,15.963964
14578,3.5452178
14579,18.366236
14580,22.504713
14581,15.484949
14582,33.465954
14583,3.578623
14584,50.810596
14585,56.847916
14586,12.559561
14587,203.67345
14588,35.721207
14589,30.57287
14590,33.433907
14591,133.39641
14592,22.291655
14593,26.277521
14594,13.121496
14595,7.6122723
14596,11.630865
14597,14.772928
14598,18.627352
14599,18.419645
14600,23.703814
14601,16.177221
14602,32.873123
14603,26.179968
14604,16.184996
14605,8.978495
14606,35.190033
14607,22.38577
14608,95.18381
14609,36.61707
14610,29.146025
14611,105.99694
14612,483.1399
14613,118.97924
14614,15.5935
14615,163.35234
14616,34.042175
14617,227.06195
14618,29.374788
14619,10.85848
14620,263.60364
14621,33.76531
14622,29.173811
14623,59.432796
14624,504.08505
14625,26.36373
14626,139.59038
14627,21.178991
14628,0.66330546
14629,-4.791605
14630,92.371315
14631,20.852808
14632,21.503138
14633,16.60583
14634,51.63232
14635,63.99184
14636,35.386936
14637,37.84334
14638,17.546602
14639,25.390913
14640,100.79651
14641,12.435701
14642,83.38684
14643,8.674162
14644,14.49296
14645,11.218622
14646,34.809383
14647,132.95862
14648,40.18438
14649,62.93441
14650,31.456781
14651,31.935888
14652,12.603209
14653,37.361668
14654,435.8945
14655,166.5899
14656,11.474173
14657,21.816
14658,34.461678
14659,57.537174
14660,9.1079235
14661,12.693853
14662,8.829081
14663,21.898531
14664,23.533033
14665,22.408113
14666,114.86199
14667,111.87757
14668,54.145157
14669,21.109037
14670,1.7430478
14671,21.529089
14672,52.788345
14673,93.83531
14674,275.99942
14675,22.629286
14676,1.5444165
14677,30.20817
14678,87.16759
14679,114.1029
14680,7.9809246
14681,387.16757
14682,6.954237
14683,22.504206
14684,181.0793
14685,29.768343
14686,27.108202
14687,0.69714564
14688,22.67584
14689,554.40753
14690,26.007566
14691,1.1410619
14692,111.64019
14693,39.46467
14694,6.396044
14695,3.5221388
14696,30.215048
14697,69.439156
14698,186.12755
14699,9.277807
14700,29.502928
14701,27.278803
14702,28.179697
14703,4.5081234
14704,5.851259
14705,25.262808
14706,13.917643
14707,3.7820113
14708,24.234514
14709,17.09614
14710,1.6667005
14711,4.364847
14712,24.705275
14713,4.6189365
14714,41.122044
14715,39.16556
14716,90.85809
14717,30.305124
14718,48.401577
14719,18.649015
14720,323.19104
14721,34.932133
14722,158.68495
14723,24.346952
14724,32.719334
14725,35.18155
14726,43.23991
14727,23.299284
14728,94.15607
14729,19.102049
14730,44.52149
14731,65.4101
14732,60.15297
14733,13.77022
14734,13.59424
14735,3.1604521
14736,10.692961
14737,35.00132
14738,60.013794
14739,31.87382
14740,31.22495
14741,30.548918
14742,23.645803
14743,211.0328
14744,37.47366
14745,24.071012
14746,-3.5627153
14747,46.829258
14748,3.7456152
14749,10.209471
14750,18.33158
14751,29.328814
14752,362.10364
14753,34.26262
14754,25.765638
14755,18.643469
14756,14.443586
14757,0.92386454
14758,27.279516
14759,20.700098
14760,19.013708
14761,10.72378
14762,228.98277
14763,43.181183
14764,31.013254
14765,28.994043
14766,38.24635
14767,278.0806
14768,66.00042
14769,42.787796
14770,234.39717
14771,0.620516
14772,629.6351
14773,241.09804
14774,48.53508
14775,794.1787
14776,19.803793
14777,2.9539855
14778,154.25027
14779,145.9905
14780,9.400984
14781,-1.4364108
14782,19.497759
14783,33.974678
14784,6.2625065
14785,206.38995
14786,13.972776
14787,13.149435
14788,31.68009
14789,39.204037
14790,30.810293
14791,437.13937
14792,351.71298
14793,329.42245
14794,139.70312
14795,20.220098
14796,8.219824
14797,104.31124
14798,29.592669
14799,48.88214
14800,94.368484
14801,73.60947
14802,143.37918
14803,21.38622
14804,132.51167
14805,-1.3276767
14806,256.36014
14807,13.187834
14808,143.06422
14809,21.364183
14810,43.94771
14811,28.339426
14812,11.29067
14813,196.21588
14814,663.06165
14815,30.01718
14816,38.73178
14817,295.4542
14818,41.41993
14819,27.33082
14820,15.986036
14821,21.64393
14822,13.955225
14823,95.78712
14824,27.647196
14825,18.604918
14826,49.22685
14827,42.220573
14828,11.861399
14829,12.012606
14830,86.1921
14831,17.024008
14832,47.92233
14833,157.1643
14834,1.5093366
14835,30.297812
14836,19.585669
14837,71.56524
14838,18.82746
14839,7.1949253
14840,12.962225
14841,36.337753
14842,17.363176
14843,10.806276
14844,15.9319515
14845,75.71687
14846,87.962875
14847,40.727646
14848,82.673874
14849,22.762041
14850,28.04418
14851,24.958399
14852,44.97411
14853,83.56487
14854,26.669924
14855,18.711103
14856,10.825838
14857,71.454445
14858,8.478212
14859,8.752806
14860,22.181124
14861,178.03279
14862,7.0141163
14863,24.247309
14864,16.012243
14865,-2.6395204
14866,22.278364
14867,12.758745
14868,0.4267408
14869,17.034937
14870,26.861975
14871,3.835951
14872,12.849241
14873,33.340004
14874,57.943985
14875,45.5804
14876,101.56847
14877,7.654169
14878,31.306276
14879,69.160835
14880,42.59122
14881,20.520521
14882,3.8064482
14883,131.93074
14884,185.45453
14885,24.87166
14886,675.78345
14887,24.388845
14888,15.473131
14889,30.03259
14890,20.358469
14891,9.383604
14892,28.294306
14893,72.69047
14894,24.16564
14895,49.699623
14896,204.03464
14897,16.943693
14898,30.670942
14899,2.218447
14900,230.10464
14901,108.13708
14902,39.276733
14903,247.88487
14904,66.36328
14905,74.85733
14906,34.80856
14907,26.332113
14908,21.158865
14909,70.801216
14910,14.972441
14911,38.040558
14912,10.442183
14913,21.86828
14914,43.251587
14915,268.37894
14916,24.033323
14917,64.35807
14918,-0.51889974
14919,358.70694
14920,25.14889
14921,2.897219
14922,21.33172
14923,37.818058
14924,8.024481
14925,459.84567
14926,158.68684
14927,117.92013
14928,40.863857
14929,12.230864
14930,306.30746
14931,12.951517
14932,6.380743
14933,39.35649
14934,60.07847
14935,37.812187
14936,413.1686
14937,37.85667
14938,18.112478
14939,-0.76822835
14940,16.511808
14941,75.31981
14942,293.77237
14943,8.149893
14944,2.909941
14945,12.450514
14946,46.335754
14947,45.335194
14948,88.8195
14949,10.6237545
14950,11.82802
14951,29.499495
14952,39.941174
14953,7.119776
14954,-4.7853565
14955,89.64786
14956,20.283487
14957,14.295786
14958,8.414587
14959,26.78559
14960,66.9633
14961,46.572815
14962,21.256956
14963,118.51658
14964,98.60907
14965,370.72174
14966,158.81805
14967,29.67272
14968,28.516642
14969,13.38632
14970,95.19084
14971,199.00906
14972,490.9182
14973,5.807974
14974,125.406006
14975,40.943317
14976,12.060102
14977,125.566086
14978,38.19179
14979,99.23269
14980,126.235725
14981,36.22773
14982,38.22207
14983,9.941526
14984,21.881575
14985,90.42016
14986,18.13894
14987,70.86843
14988,-4.5230885
14989,118.407776
14990,31.109259
14991,48.756283
14992,21.345018
14993,19.674925
14994,16.11463
14995,28.060274
14996,89.322876
14997,38.305042
14998,22.661718
14999,26.576982
15000,310.69623
15001,22.089605
15002,16.242922
15003,978.23114
15004,52.136154
15005,13.060598
15006,39.506245
15007,13.921843
15008,18.809755
15009,3.9080527
15010,98.83201
15011,41.813168
15012,31.94399
15013,61.36785
15014,51.748856
15015,35.7641
15016,27.74161
15017,14.146074
15018,6.3650455
15019,23.89874
15020,16.541533
15021,36.70471
15022,75.86305
15023,38.93496
15024,288.64407
15025,32.30139
15026,10.187418
15027,42.902687
15028,104.179726
15029,486.2731
15030,16.619017
15031,16.63281
15032,63.667408
15033,12.235697
15034,52.321312
15035,89.64402
15036,3.2169287
15037,388.60364
15038,31.673273
15039,16.49798
15040,89.02219
15041,283.26892
15042,3.5305007
15043,19.204622
15044,3.8437483
15045,16.968428
15046,34.970806
15047,12.943331
15048,12.840593
15049,30.295889
15050,16.54407
15051,9.953634
15052,58.584126
15053,54.463192
15054,46.842537
15055,20.13172
15056,21.602716
15057,49.97872
15058,21.94087
15059,9.807154
15060,120.7198
15061,22.375597
15062,121.17309
15063,7.8018703
15064,117.205414
15065,41.234097
15066,31.604944
15067,85.322586
15068,12.266092
15069,7.7295017
15070,30.55865
15071,26.925848
15072,21.999552
15073,142.77045
15074,32.748615
15075,68.288445
15076,20.517591
15077,25.18173
15078,0.6281454
15079,130.48238
15080,6.3468113
15081,21.561472
15082,-1.5357836
15083,8.439459
15084,9.91593
15085,85.53308
15086,59.443863
15087,32.825504
15088,-1.80945
15089,22.98118
15090,33.982162
15091,32.786022
15092,119.99571
15093,30.875547
15094,109.4414
15095,28.859262
15096,12.613512
15097,21.554724
15098,39.177612
15099,5.323015
15100,250.40904
15101,35.86901
15102,15.569803
15103,4.698038
15104,37.08211
15105,-1.2009677
15106,120.59821
15107,20.947382
15108,5.0838604
15109,120.894684
15110,262.6929
15111,4.6594486
15112,129.02364
15113,20.42608
15114,112.920906
15115,38.649513
15116,572.056
15117,22.974882
15118,40.978115
15119,19.416906
15120,23.370806
15121,71.40648
15122,10.67687
15123,62.654327
15124,49.087597
15125,10.877317
15126,17.297716
15127,143.99274
15128,28.430044
15129,12.032656
15130,10.513727
15131,21.24114
15132,20.045053
15133,18.638361
15134,14.3979435
15135,63.318928
15136,4.764803
15137,25.246878
15138,4.5312023
15139,40.395046
15140,71.305374
15141,35.37699
15142,33.056736
15143,33.56875
15144,21.462957
15145,26.16823
15146,61.666847
15147,22.370089
15148,167.69392
15149,15.3889065
15150,43.4282
15151,223.62236
15152,28.960253
15153,10.283579
15154,6.612566
15155,21.710585
15156,16.241358
15157,254.17445
15158,221.9811
15159,66.99008
15160,11.808966
15161,13.804964
15162,22.49296
15163,73.75038
15164,162.0184
15165,10.385252
15166,101.58337
15167,44.238663
15168,46.172844
15169,32.060402
15170,21.92378
15171,30.702211
15172,130.30408
15173,19.484426
15174,38.39674
15175,7.459112
15176,7.999449
15177,110.716545
15178,23.000696
15179,24.756956
15180,90.348
15181,15.46557
15182,29.316725
15183,42.34687
15184,25.144682
15185,162.87701
15186,13.123392
15187,23.422144
15188,133.82706
15189,22.739088
15190,12.9154415
15191,193.74922
15192,90.25687
15193,31.002474
15194,18.07709
15195,-3.6088808
15196,23.628046
15197,24.125925
15198,366.16574
15199,23.725119
15200,23.410105
15201,49.443405
15202,20.719961
15203,30.934507
15204,24.811312
15205,46.97138
15206,118.28433
15207,72.62881
15208,15.078859
15209,9.68601
15210,392.99966
15211,242.34398
15212,119.33972
15213,47.595764
15214,95.40305
15215,205.25789
15216,27.045317
15217,108.2674
15218,68.19988
15219,34.87911
15220,8.647913
15221,47.11518
15222,21.21187
15223,67.95489
15224,11.679716
15225,49.21481
15226,16.248224
15227,0.3806211
15228,19.413305
15229,18.791422
15230,11.787783
15231,86.31906
15232,256.39496
15233,18.374216
15234,57.96028
15235,-0.07789025
15236,23.050936
15237,82.50437
15238,17.657393
15239,4.420542
15240,2.3839858
15241,5.4190273
15242,90.25238
15243,298.42368
15244,162.67563
15245,11.304804
15246,51.222965
15247,22.883299
15248,309.02936
15249,10.952066
15250,23.937506
15251,36.26084
15252,48.793385
15253,14.787153
15254,9.281675
15255,83.04157
15256,5.695402
15257,30.780497
15258,124.882454
15259,53.708393
15260,124.46279
15261,65.24036
15262,39.360863
15263,35.403965
15264,40.279903
15265,83.40362
15266,107.465065
15267,12.045523
15268,25.554274
15269,52.406445
15270,30.10251
15271,386.38947
15272,26.89757
15273,77.81263
15274,25.373442
15275,3.2343962
15276,47.84291
15277,29.301153
15278,36.578186
15279,52.114223
15280,22.786665
15281,208.88916
15282,30.09551
15283,53.452633
15284,9.35671
15285,50.879288
15286,25.761072
15287,23.736666
15288,66.572975
15289,5.5473003
15290,42.206326
15291,100.70614
15292,140.36487
15293,23.589357
15294,3.5848372
15295,37.773987
15296,19.108492
15297,6.0389194
15298,21.573122
15299,282.78214
15300,96.873344
15301,54.800205
15302,48.80397
15303,38.542435
15304,8.932997
15305,11.748804
15306,523.4027
15307,47.989853
15308,3.8427107
15309,21.44573
15310,10.135633
15311,295.56024
15312,18.700071
15313,59.024277
15314,40.128826
15315,24.329893
15316,51.1025
15317,22.844687
15318,86.49129
15319,191.36674
15320,37.480114
15321,5.4704227
15322,113.60949
15323,24.046518
15324,17.595037
15325,425.80466
15326,24.242517
15327,142.66508
15328,7.66226
15329,54.94519
15330,34.0067
15331,79.92469
15332,111.60457
15333,36.91487
15334,77.81862
15335,27.126715
15336,31.052092
15337,71.11179
15338,20.617529
15339,29.483747
15340,24.861265
15341,151.89012
15342,115.704155
15343,29.482683
15344,99.10764
15345,341.23227
15346,13.515387
15347,208.65935
15348,22.001234
15349,35.133595
15350,5.4228764
15351,129.56235
15352,33.395985
15353,82.17286
15354,24.76045
15355,-2.0064867
15356,21.61835
15357,15.136332
15358,10.972666
15359,12.727434
15360,28.661058
15361,102.85004
15362,40.986298
15363,12.830133
15364,79.25694
15365,23.997107
15366,7.6574917
15367,15.335375
15368,464.5351
15369,199.6144
15370,337.39154
15371,27.045618
15372,346.82645
15373,14.589533
15374,29.415258
15375,355.46698
15376,109.662865
15377,14.958033
15378,67.064926
15379,31.870054
15380,19.494055
15381,1.9890996
15382,86.38289
15383,39.53443
15384,17.885798
15385,35.56927
15386,26.303213
15387,41.65088
15388,53.94512
15389,31.350264
15390,45.437267
15391,25.622015
15392,30.165419
15393,26.28221
15394,25.50759
15395,32.655926
15396,166.9065
15397,29.342657
15398,552.8683
15399,11.690084
15400,50.092606
15401,16.564531
15402,34.148613
15403,28.539515
15404,15.599104
15405,32.476997
15406,8.362062
15407,13.073423
15408,27.331915
15409,40.566616
15410,134.6089
15411,6.8435383
15412,0.54393595
15413,6.9667683
15414,468.69305
15415,156.96487
15416,125.44371
15417,29.32863
15418,42.83992
15419,23.066324
15420,469.98486
15421,22.740152
15422,-1.2438906
15423,26.820704
15424,37.02798
15425,175.76941
15426,19.107206
15427,111.86766
15428,10.218973
15429,10.296446
15430,19.298853
15431,45.961567
15432,3.660723
15433,134.52646
15434,70.79737
15435,15.131201
15436,321.21136
15437,184.54709
15438,103.70734
15439,16.023737
15440,35.09315
15441,12.335585
15442,158.50514
15443,8.906046
15444,46.36029
15445,5.6132755
15446,48.103477
15447,159.61526
15448,251.35571
15449,5.017191
15450,85.06549
15451,39.411064
15452,11.382265
